id,book,par_num,100,class,title,text,author
NULL,94,1166,100,gatha1,,,庄春江
NULL,94,1167,100,gathalast,,,庄春江
NULL,94,1168,100,gatha1,,,庄春江
NULL,94,1169,100,gathalast,,,庄春江
NULL,94,1170,100,bodytext,,,庄春江
NULL,94,1171,4,subhead,Sakkūpasaṅkama,帝释前往,庄春江
NULL,94,1172,100,bodytext,,,庄春江
NULL,94,1173,100,bodytext,,,庄春江
NULL,94,1174,100,bodytext,,,庄春江
NULL,94,1175,100,bodytext,,,庄春江
NULL,94,1176,4,subhead,Gopakavatthu,守护者之事,庄春江
NULL,94,1177,100,bodytext,,,庄春江
NULL,94,1178,100,bodytext,,,庄春江
NULL,94,1179,100,gatha2,,,庄春江
NULL,94,1180,100,gatha3,,,庄春江
NULL,94,1181,100,gathalast,,,庄春江
NULL,94,1182,100,gatha1,,,庄春江
NULL,94,1183,100,gatha2,,,庄春江
NULL,94,1184,100,gatha3,,,庄春江
NULL,94,1185,100,gathalast,,,庄春江
NULL,94,1186,100,gatha1,,,庄春江
NULL,94,1187,100,gatha2,,,庄春江
NULL,94,1188,100,gatha3,,,庄春江
NULL,94,1189,100,gathalast,,,庄春江
NULL,94,1190,100,gatha1,,,庄春江
NULL,94,1191,100,gatha2,,,庄春江
NULL,94,1192,100,gatha3,,,庄春江
NULL,94,1193,100,gathalast,,,庄春江
NULL,94,1194,100,gatha1,,,庄春江
NULL,94,1195,100,gatha2,,,庄春江
NULL,94,1196,100,gatha3,,,庄春江
NULL,94,1197,100,gathalast,,,庄春江
NULL,94,1198,100,gatha1,,,庄春江
NULL,94,1199,100,gatha2,,,庄春江
NULL,94,1200,100,gatha3,,,庄春江
NULL,94,1201,100,gathalast,,,庄春江
NULL,94,1202,100,gatha1,,,庄春江
NULL,94,1203,100,gatha2,,,庄春江
NULL,94,1204,100,gatha3,,,庄春江
NULL,94,1205,100,gathalast,,,庄春江
NULL,94,1206,100,gatha1,,,庄春江
NULL,94,1207,100,gatha2,,,庄春江
NULL,94,1208,100,gatha3,,,庄春江
NULL,94,1209,100,gathalast,,,庄春江
NULL,94,1210,100,gatha1,,,庄春江
NULL,94,1211,100,gatha2,,,庄春江
NULL,94,1212,100,gatha3,,,庄春江
NULL,94,1213,100,gathalast,,,庄春江
NULL,94,1214,100,gatha1,,,庄春江
NULL,94,1215,100,gatha2,,,庄春江
NULL,94,1216,100,gatha3,,,庄春江
NULL,94,1217,100,gathalast,,,庄春江
NULL,94,1218,100,gatha1,,,庄春江
NULL,94,1219,100,gatha2,,,庄春江
NULL,94,1220,100,gatha3,,,庄春江
NULL,94,1221,100,gathalast,,,庄春江
NULL,94,1222,100,gatha1,,,庄春江
NULL,94,1223,100,gatha2,,,庄春江
NULL,94,1224,100,gatha3,,,庄春江
NULL,94,1225,100,gathalast,,,庄春江
NULL,94,1226,100,gatha1,,,庄春江
NULL,94,1227,100,gatha2,,,庄春江
NULL,94,1228,100,gatha3,,,庄春江
NULL,94,1229,100,gathalast,,,庄春江
NULL,94,1230,100,gatha1,,,庄春江
NULL,94,1231,100,gatha2,,,庄春江
NULL,94,1232,100,gatha3,,,庄春江
NULL,94,1233,100,gathalast,,,庄春江
NULL,94,1234,100,gatha1,,,庄春江
NULL,94,1235,100,gatha2,,,庄春江
NULL,94,1236,100,gatha3,,,庄春江
NULL,94,1237,100,gathalast,,,庄春江
NULL,94,1238,100,gatha1,,,庄春江
NULL,94,1239,100,gatha2,,,庄春江
NULL,94,1240,100,gatha3,,,庄春江
NULL,94,1241,100,gathalast,,,庄春江
NULL,94,1242,100,gatha1,,,庄春江
NULL,94,1243,100,gatha2,,,庄春江
NULL,94,1244,100,gatha3,,,庄春江
NULL,94,1245,100,gathalast,,,庄春江
NULL,94,1246,100,gatha1,,,庄春江
NULL,94,1247,100,gatha2,,,庄春江
NULL,94,1248,100,gatha3,,,庄春江
NULL,94,1249,100,gathalast,,,庄春江
NULL,94,1250,100,gatha1,,,庄春江
NULL,94,1251,100,gatha2,,,庄春江
NULL,94,1252,100,gatha3,,,庄春江
NULL,94,1253,100,gathalast,,,庄春江
NULL,94,1254,100,bodytext,,,庄春江
NULL,94,1255,100,bodytext,,,庄春江
NULL,94,1256,100,gatha1,,,庄春江
NULL,94,1257,100,gathalast,,,庄春江
NULL,94,1258,100,centered,,,庄春江
NULL,94,1259,100,bodytext,,,庄春江
NULL,94,1260,100,bodytext,,,庄春江
NULL,94,1261,100,bodytext,,,庄春江
NULL,94,1262,100,bodytext,,,庄春江
NULL,94,1263,100,bodytext,,,庄春江
NULL,94,1264,100,bodytext,,,庄春江
NULL,94,1265,100,bodytext,,,庄春江
NULL,94,1266,100,bodytext,,,庄春江
NULL,94,1267,100,bodytext,,,庄春江
NULL,94,1268,4,subhead,Vedanākammaṭṭhānaṃ,受之业处,庄春江
NULL,94,1269,100,bodytext,,,庄春江
NULL,94,1270,100,bodytext,,,庄春江
NULL,94,1271,100,bodytext,,,庄春江
NULL,94,1272,100,bodytext,,,庄春江
NULL,94,1273,100,bodytext,,,庄春江
NULL,94,1274,4,subhead,Pātimokkhasaṃvaro,巴帝摩卡自制,庄春江
NULL,94,1275,100,bodytext,,,庄春江
NULL,94,1276,100,bodytext,,,庄春江
NULL,94,1277,100,bodytext,,,庄春江
NULL,94,1278,100,bodytext,,,庄春江
NULL,94,1279,100,bodytext,,,庄春江
NULL,94,1280,100,bodytext,,,庄春江
NULL,94,1281,4,subhead,Indriyasaṃvaro,根自制,庄春江
NULL,94,1282,100,bodytext,,,庄春江
NULL,94,1283,100,bodytext,,,庄春江
NULL,94,1284,100,bodytext,,,庄春江
NULL,94,1285,100,bodytext,,,庄春江
NULL,94,1286,100,bodytext,,,庄春江
NULL,94,1287,100,bodytext,,,庄春江
NULL,94,1288,100,bodytext,,,庄春江
NULL,94,1289,100,bodytext,,,庄春江
NULL,94,1290,100,bodytext,,,庄春江
NULL,94,1291,100,bodytext,,,庄春江
NULL,94,1292,100,bodytext,,,庄春江
NULL,94,1293,100,bodytext,,,庄春江
NULL,94,1294,100,bodytext,,,庄春江
NULL,94,1295,100,bodytext,,,庄春江
NULL,94,1296,4,subhead,Somanassapaṭilābhakathā,获得喜悦说,庄春江
NULL,94,1297,100,bodytext,,,庄春江
NULL,94,1298,100,bodytext,,,庄春江
NULL,94,1299,100,bodytext,,,庄春江
NULL,94,1300,100,gatha1,,,庄春江
NULL,94,1301,100,gathalast,,,庄春江
NULL,94,1302,100,bodytext,,,庄春江
NULL,94,1303,100,gatha1,,,庄春江
NULL,94,1304,100,gathalast,,,庄春江
NULL,94,1305,100,bodytext,,,庄春江
NULL,94,1306,100,gatha1,,,庄春江
NULL,94,1307,100,gathalast,,,庄春江
NULL,94,1308,100,bodytext,,,庄春江
NULL,94,1309,100,gatha1,,,庄春江
NULL,94,1310,100,gathalast,,,庄春江
NULL,94,1311,100,bodytext,,,庄春江
NULL,94,1312,100,gatha1,,,庄春江
NULL,94,1313,100,gathalast,,,庄春江
NULL,94,1314,100,bodytext,,,庄春江
NULL,94,1315,100,gatha1,,,庄春江
NULL,94,1316,100,gathalast,,,庄春江
NULL,94,1317,100,bodytext,,,庄春江
NULL,94,1318,100,bodytext,,,庄春江
NULL,94,1319,100,bodytext,,,庄春江
NULL,94,1320,100,gathalast,,,庄春江
NULL,94,1321,100,gatha1,,,庄春江
NULL,94,1322,100,gathalast,,,庄春江
NULL,94,1323,100,gatha1,,,庄春江
NULL,94,1324,100,gathalast,,,庄春江
NULL,94,1325,100,gatha1,,,庄春江
NULL,94,1326,100,gathalast,,,庄春江
NULL,94,1327,100,gatha1,,,庄春江
NULL,94,1328,100,gathalast,,,庄春江
NULL,94,1329,100,gatha1,,,庄春江
NULL,94,1330,100,gathalast,,,庄春江
NULL,94,1331,100,gatha1,,,庄春江
NULL,94,1332,100,gathalast,,,庄春江
NULL,94,1333,100,gatha1,,,庄春江
NULL,94,1334,100,gathalast,,,庄春江
NULL,94,1335,100,gatha1,,,庄春江
NULL,94,1336,100,gathalast,,,庄春江
NULL,94,1337,100,bodytext,,,庄春江
NULL,94,1338,100,bodytext,,,庄春江
NULL,94,1339,100,bodytext,,,庄春江
NULL,94,1340,100,centered,,,庄春江
NULL,94,1341,2,chapter,9. Mahāsatipaṭṭhānasuttaṃ,22、大念住经,庄春江
NULL,94,1342,100,bodytext,,,庄春江
NULL,94,1343,4,subhead,Uddeso,总说,庄春江
NULL,94,1344,100,bodytext,,,庄春江
NULL,94,1345,100,bodytext,,,庄春江
NULL,94,1346,100,centered,,,庄春江
NULL,94,1347,4,subhead,Kāyānupassanā ānāpānapabbaṃ,随观身‧入出息节,庄春江
NULL,94,1348,100,bodytext,,,庄春江
NULL,94,1349,100,bodytext,,,庄春江
NULL,94,1350,100,centered,,,庄春江
NULL,94,1351,4,subhead,Kāyānupassanā iriyāpathapabbaṃ,随观身‧威仪路径（方法）节,庄春江
NULL,94,1352,100,bodytext,,,庄春江
NULL,94,1353,100,centered,,,庄春江
NULL,94,1354,4,subhead,Kāyānupassanā sampajānapabbaṃ,随观身‧正知节,庄春江
NULL,94,1355,100,bodytext,,,庄春江
NULL,94,1356,100,centered,,,庄春江
NULL,94,1357,4,subhead,Kāyānupassanā paṭikūlamanasikārapabbaṃ,随观身‧厌拒作意节,庄春江
NULL,94,1358,100,bodytext,,,庄春江
NULL,94,1359,100,bodytext,,,庄春江
NULL,94,1360,100,bodytext,,,庄春江
NULL,94,1361,100,centered,,,庄春江
NULL,94,1362,4,subhead,Kāyānupassanā dhātumanasikārapabbaṃ,随观身‧四界作意节,庄春江
NULL,94,1363,100,bodytext,,,庄春江
NULL,94,1364,100,bodytext,,,庄春江
NULL,94,1365,100,bodytext,,,庄春江
NULL,94,1366,100,centered,,,庄春江
NULL,94,1367,4,subhead,Kāyānupassanā navasivathikapabbaṃ,随观身‧九墓地节,庄春江
NULL,94,1368,100,bodytext,,,庄春江
NULL,94,1369,100,bodytext,,,庄春江
NULL,94,1370,100,bodytext,,,庄春江
NULL,94,1371,100,bodytext,,,庄春江
NULL,94,1372,100,bodytext,,,庄春江
NULL,94,1373,100,bodytext,,,庄春江
NULL,94,1374,100,bodytext,,,庄春江
NULL,94,1375,100,centered,,,庄春江
NULL,94,1376,100,centered,,,庄春江
NULL,94,1377,4,subhead,Vedanānupassanā,随观受,庄春江
NULL,94,1378,100,bodytext,,,庄春江
NULL,94,1379,100,centered,,,庄春江
NULL,94,1380,4,subhead,Cittānupassanā,随观心,庄春江
NULL,94,1381,100,bodytext,,,庄春江
NULL,94,1382,100,centered,,,庄春江
NULL,94,1383,4,subhead,Dhammānupassanā nīvaraṇapabbaṃ,随观法‧盖节,庄春江
NULL,94,1384,100,bodytext,,,庄春江
NULL,94,1385,100,bodytext,,,庄春江
NULL,94,1386,100,bodytext,,,庄春江
NULL,94,1387,100,bodytext,,,庄春江
NULL,94,1388,100,bodytext,,,庄春江
NULL,94,1389,100,bodytext,,,庄春江
NULL,94,1390,100,bodytext,,,庄春江
NULL,94,1391,100,centered,,,庄春江
NULL,94,1392,4,subhead,Dhammānupassanā khandhapabbaṃ,随观法‧蕴节,庄春江
NULL,94,1393,100,bodytext,,,庄春江
NULL,94,1394,100,centered,,,庄春江
NULL,94,1395,4,subhead,Dhammānupassanā āyatanapabbaṃ,随观法‧处节,庄春江
NULL,94,1396,100,bodytext,,,庄春江
NULL,94,1397,100,bodytext,,,庄春江
NULL,94,1398,100,bodytext,,,庄春江
NULL,94,1399,100,bodytext,,,庄春江
NULL,94,1400,100,bodytext,,,庄春江
NULL,94,1401,100,bodytext,,,庄春江
NULL,94,1402,100,bodytext,,,庄春江
NULL,94,1403,100,bodytext,,,庄春江
NULL,94,1404,100,centered,,,庄春江
NULL,94,1405,4,subhead,Dhammānupassanā bojjhaṅgapabbaṃ,随观法‧觉支节,庄春江
NULL,94,1406,100,bodytext,,,庄春江
NULL,94,1407,100,bodytext,,,庄春江
NULL,94,1408,100,bodytext,,,庄春江
NULL,94,1409,100,bodytext,,,庄春江
NULL,94,1410,100,bodytext,,,庄春江
NULL,94,1411,100,bodytext,,,庄春江
NULL,94,1412,100,bodytext,,,庄春江
NULL,94,1413,100,bodytext,,,庄春江
NULL,94,1414,100,centered,,,庄春江
NULL,94,1415,4,subhead,Dhammānupassanā saccapabbaṃ,随观法‧谛节,庄春江
NULL,94,1416,100,bodytext,,,庄春江
NULL,94,1417,100,centered,,,庄春江
NULL,94,1418,4,subhead,Dukkhasaccaniddeso,苦谛的说明,庄春江
NULL,94,1419,100,bodytext,,,庄春江
NULL,94,1420,100,bodytext,,,庄春江
NULL,94,1421,100,bodytext,,,庄春江
NULL,94,1422,100,bodytext,,,庄春江
NULL,94,1423,100,bodytext,,,庄春江
NULL,94,1424,100,bodytext,,,庄春江
NULL,94,1425,100,bodytext,,,庄春江
NULL,94,1426,100,bodytext,,,庄春江
NULL,94,1427,100,bodytext,,,庄春江
NULL,94,1428,100,bodytext,,,庄春江
NULL,94,1429,100,bodytext,,,庄春江
NULL,94,1430,100,bodytext,,,庄春江
NULL,94,1431,100,bodytext,,,庄春江
NULL,94,1432,4,subhead,Samudayasaccaniddeso,集谛的说明,庄春江
NULL,94,1433,100,bodytext,,,庄春江
NULL,94,1434,100,bodytext,,,庄春江
NULL,94,1435,100,bodytext,,,庄春江
NULL,94,1436,100,bodytext,,,庄春江
NULL,94,1437,100,bodytext,,,庄春江
NULL,94,1438,100,bodytext,,,庄春江
NULL,94,1439,100,bodytext,,,庄春江
NULL,94,1440,100,bodytext,,,庄春江
NULL,94,1441,100,bodytext,,,庄春江
NULL,94,1442,100,bodytext,,,庄春江
NULL,94,1443,100,bodytext,,,庄春江
NULL,94,1444,100,bodytext,,,庄春江
NULL,94,1445,4,subhead,Nirodhasaccaniddeso,灭谛的说明,庄春江
NULL,94,1446,100,bodytext,,,庄春江
NULL,94,1447,100,bodytext,,,庄春江
NULL,94,1448,100,bodytext,,,庄春江
NULL,94,1449,100,bodytext,,,庄春江
NULL,94,1450,100,bodytext,,,庄春江
NULL,94,1451,100,bodytext,,,庄春江
NULL,94,1452,100,bodytext,,,庄春江
NULL,94,1453,100,bodytext,,,庄春江
NULL,94,1454,100,bodytext,,,庄春江
NULL,94,1455,100,bodytext,,,庄春江
NULL,94,1456,100,bodytext,,,庄春江
NULL,94,1457,100,bodytext,,,庄春江
NULL,94,1458,4,subhead,Maggasaccaniddeso,道谛的说明,庄春江
NULL,94,1459,100,bodytext,,,庄春江
NULL,94,1460,100,bodytext,,,庄春江
NULL,94,1461,100,bodytext,,,庄春江
NULL,94,1462,100,bodytext,,,庄春江
NULL,94,1463,100,bodytext,,,庄春江
NULL,94,1464,100,bodytext,,,庄春江
NULL,94,1465,100,bodytext,,,庄春江
NULL,94,1466,100,bodytext,,,庄春江
NULL,94,1467,100,bodytext,,,庄春江
NULL,94,1468,100,bodytext,,,庄春江
NULL,94,1469,100,bodytext,,,庄春江
NULL,94,1470,100,centered,,,庄春江
NULL,94,1471,100,bodytext,,,庄春江
NULL,94,1472,100,bodytext,,,庄春江
NULL,94,1473,100,bodytext,,,庄春江
NULL,94,1474,100,bodytext,,,庄春江
NULL,94,1475,100,centered,,,庄春江
NULL,94,1476,2,chapter,10. Pāyāsisuttaṃ,23、波亚西经,庄春江
NULL,94,1477,100,bodytext,,,庄春江
NULL,94,1478,4,subhead,Pāyāsirājaññavatthu,波亚西亲王之事,庄春江
NULL,94,1479,100,bodytext,,,庄春江
NULL,94,1480,100,bodytext,,,庄春江
NULL,94,1481,100,bodytext,,,庄春江
NULL,94,1482,100,bodytext,,,庄春江
NULL,94,1483,4,subhead,Natthikavādo,虚无论,庄春江
NULL,94,1484,100,bodytext,,,庄春江
NULL,94,1485,4,subhead,Candimasūriyaupamā,日月的譬喻,庄春江
NULL,94,1486,100,bodytext,,,庄春江
NULL,94,1487,100,bodytext,,,庄春江
NULL,94,1488,4,subhead,Coraupamā,盗贼的譬喻,庄春江
NULL,94,1489,100,bodytext,,,庄春江
NULL,94,1490,100,bodytext,,,庄春江
NULL,94,1491,4,subhead,Gūthakūpapurisaupamā,粪坑男子的譬喻,庄春江
NULL,94,1492,100,bodytext,,,庄春江
NULL,94,1493,100,bodytext,,,庄春江
NULL,94,1494,100,bodytext,,,庄春江
NULL,94,1495,4,subhead,Tāvatiṃsadevaupamā,三十三天的譬喻,庄春江
NULL,94,1496,100,bodytext,,,庄春江
NULL,94,1497,4,subhead,Jaccandhaupamā,天生盲者的譬喻,庄春江
NULL,94,1498,100,bodytext,,,庄春江
NULL,94,1499,100,bodytext,,,庄春江
NULL,94,1500,100,bodytext,,,庄春江
NULL,94,1501,4,subhead,Gabbhinīupamā,孕妇的譬喻,庄春江
NULL,94,1502,100,bodytext,,,庄春江
NULL,94,1503,100,bodytext,,,庄春江
NULL,94,1504,100,bodytext,,,庄春江
NULL,94,1505,4,subhead,Supinakaupamā,梦的譬喻,庄春江
NULL,94,1506,100,bodytext,,,庄春江
NULL,94,1507,100,bodytext,,,庄春江
NULL,94,1508,4,subhead,Santattaayoguḷaupamā,晒热铁球的譬喻,庄春江
NULL,94,1509,100,bodytext,,,庄春江
NULL,94,1510,100,bodytext,,,庄春江
NULL,94,1511,4,subhead,Saṅkhadhamaupamā,吹法螺者的譬喻,庄春江
NULL,94,1512,100,bodytext,,,庄春江
NULL,94,1513,100,bodytext,,,庄春江
NULL,94,1514,100,bodytext,,,庄春江
NULL,94,1515,4,subhead,Aggikajaṭilaupamā,结发拜火者的譬喻,庄春江
NULL,94,1516,100,bodytext,,,庄春江
NULL,94,1517,100,bodytext,,,庄春江
NULL,94,1518,100,bodytext,,,庄春江
NULL,94,1519,100,bodytext,,,庄春江
NULL,94,1520,4,subhead,Dve satthavāhaupamā,二位商队主的譬喻,庄春江
NULL,94,1521,100,bodytext,,,庄春江
NULL,94,1522,100,bodytext,,,庄春江
NULL,94,1523,100,bodytext,,,庄春江
NULL,94,1524,100,bodytext,,,庄春江
NULL,94,1525,100,bodytext,,,庄春江
NULL,94,1526,100,bodytext,,,庄春江
NULL,94,1527,4,subhead,Gūthabhārikaupamā,担粪者的譬喻,庄春江
NULL,94,1528,100,bodytext,,,庄春江
NULL,94,1529,100,bodytext,,,庄春江
NULL,94,1530,4,subhead,Akkhadhuttakaupamā,赌徒的譬喻,庄春江
NULL,94,1531,100,bodytext,,,庄春江
NULL,94,1532,100,gatha1,,,庄春江
NULL,94,1533,100,gathalast,,,庄春江
NULL,94,1534,100,bodytext,,,庄春江
NULL,94,1535,100,bodytext,,,庄春江
NULL,94,1536,4,subhead,Sāṇabhārikaupamā,担麻者的譬喻,庄春江
NULL,94,1537,100,bodytext,,,庄春江
NULL,94,1538,100,bodytext,,,庄春江
NULL,94,1539,100,bodytext,,,庄春江
NULL,94,1540,100,bodytext,,,庄春江
NULL,94,1541,4,subhead,Saraṇagamanaṃ,归依,庄春江
NULL,94,1542,100,bodytext,,,庄春江
NULL,94,1543,100,bodytext,,,庄春江
NULL,94,1544,4,subhead,Yaññakathā,牲祭的谈说,庄春江
NULL,94,1545,100,bodytext,,,庄春江
NULL,94,1546,100,bodytext,,,庄春江
NULL,94,1547,4,subhead,Uttaramāṇavavatthu,更优秀的青年徒弟之事,庄春江
NULL,94,1548,100,bodytext,,,庄春江
NULL,94,1549,100,bodytext,,,庄春江
NULL,94,1550,4,subhead,Pāyāsidevaputto,波亚西天子,庄春江
NULL,94,1551,100,bodytext,,,庄春江
NULL,94,1552,100,bodytext,,,庄春江
NULL,94,1553,100,centered,,,庄春江
NULL,94,1554,100,centered,,,庄春江
NULL,94,1555,100,bodytext,,,庄春江
NULL,94,1556,100,gatha1,,,庄春江
NULL,94,1557,100,gatha2,,,庄春江
NULL,94,1558,100,gathalast,,,庄春江
NULL,94,1559,100,centered,,,庄春江
