id,book,par_num,100,class,title,text
NULL,p94,1392,4,subhead,Dhammānupassanā khandhapabbaṃ,随观法‧蕴节
NULL,p94,1393,100,bodytext,,
NULL,p94,1394,100,centered,,
NULL,p94,1395,4,subhead,Dhammānupassanā āyatanapabbaṃ,随观法‧处节
NULL,p94,1396,100,bodytext,,
NULL,p94,1397,100,bodytext,,
NULL,p94,1398,100,bodytext,,
NULL,p94,1399,100,bodytext,,
NULL,p94,1400,100,bodytext,,
NULL,p94,1401,100,bodytext,,
NULL,p94,1402,100,bodytext,,
NULL,p94,1403,100,bodytext,,
NULL,p94,1404,100,centered,,
NULL,p94,1405,4,subhead,Dhammānupassanā bojjhaṅgapabbaṃ,随观法‧觉支节
NULL,p94,1406,100,bodytext,,
NULL,p94,1407,100,bodytext,,
NULL,p94,1408,100,bodytext,,
NULL,p94,1409,100,bodytext,,
NULL,p94,1410,100,bodytext,,
NULL,p94,1411,100,bodytext,,
NULL,p94,1412,100,bodytext,,
NULL,p94,1413,100,bodytext,,
NULL,p94,1414,100,centered,,
NULL,p94,1415,4,subhead,Dhammānupassanā saccapabbaṃ,随观法‧谛节
NULL,p94,1416,100,bodytext,,
NULL,p94,1417,100,centered,,
NULL,p94,1418,4,subhead,Dukkhasaccaniddeso,苦谛的说明
NULL,p94,1419,100,bodytext,,
NULL,p94,1420,100,bodytext,,
NULL,p94,1421,100,bodytext,,
NULL,p94,1422,100,bodytext,,
NULL,p94,1423,100,bodytext,,
NULL,p94,1424,100,bodytext,,
NULL,p94,1425,100,bodytext,,
NULL,p94,1426,100,bodytext,,
NULL,p94,1427,100,bodytext,,
NULL,p94,1428,100,bodytext,,
NULL,p94,1429,100,bodytext,,
NULL,p94,1430,100,bodytext,,
NULL,p94,1431,100,bodytext,,
NULL,p94,1432,4,subhead,Samudayasaccaniddeso,集谛的说明
NULL,p94,1433,100,bodytext,,
NULL,p94,1434,100,bodytext,,
NULL,p94,1435,100,bodytext,,
NULL,p94,1436,100,bodytext,,
NULL,p94,1437,100,bodytext,,
NULL,p94,1438,100,bodytext,,
NULL,p94,1439,100,bodytext,,
NULL,p94,1440,100,bodytext,,
NULL,p94,1441,100,bodytext,,
NULL,p94,1442,100,bodytext,,
NULL,p94,1443,100,bodytext,,
NULL,p94,1444,100,bodytext,,
NULL,p94,1445,4,subhead,Nirodhasaccaniddeso,灭谛的说明
NULL,p94,1446,100,bodytext,,
NULL,p94,1447,100,bodytext,,
NULL,p94,1448,100,bodytext,,
NULL,p94,1449,100,bodytext,,
NULL,p94,1450,100,bodytext,,
NULL,p94,1451,100,bodytext,,
NULL,p94,1452,100,bodytext,,
NULL,p94,1453,100,bodytext,,
NULL,p94,1454,100,bodytext,,
NULL,p94,1455,100,bodytext,,
NULL,p94,1456,100,bodytext,,
NULL,p94,1457,100,bodytext,,
NULL,p94,1458,4,subhead,Maggasaccaniddeso,道谛的说明
NULL,p94,1459,100,bodytext,,
NULL,p94,1460,100,bodytext,,
NULL,p94,1461,100,bodytext,,
NULL,p94,1462,100,bodytext,,
NULL,p94,1463,100,bodytext,,
NULL,p94,1464,100,bodytext,,
NULL,p94,1465,100,bodytext,,
NULL,p94,1466,100,bodytext,,
NULL,p94,1467,100,bodytext,,
NULL,p94,1468,100,bodytext,,
NULL,p94,1469,100,bodytext,,
NULL,p94,1470,100,centered,,
NULL,p94,1471,100,bodytext,,
NULL,p94,1472,100,bodytext,,
NULL,p94,1473,100,bodytext,,
NULL,p94,1474,100,bodytext,,
NULL,p94,1475,100,centered,,
NULL,p94,1476,2,chapter,10. Pāyāsisuttaṃ,23、波亚西经
NULL,p94,1477,100,bodytext,,
NULL,p94,1478,4,subhead,Pāyāsirājaññavatthu,波亚西亲王之事
NULL,p94,1479,100,bodytext,,
NULL,p94,1480,100,bodytext,,
NULL,p94,1481,100,bodytext,,
NULL,p94,1482,100,bodytext,,
NULL,p94,1483,4,subhead,Natthikavādo,虚无论
NULL,p94,1484,100,bodytext,,
NULL,p94,1485,4,subhead,Candimasūriyaupamā,日月的譬喻
NULL,p94,1486,100,bodytext,,
NULL,p94,1487,100,bodytext,,
NULL,p94,1488,4,subhead,Coraupamā,盗贼的譬喻
NULL,p94,1489,100,bodytext,,
NULL,p94,1490,100,bodytext,,
NULL,p94,1491,4,subhead,Gūthakūpapurisaupamā,粪坑男子的譬喻
NULL,p94,1492,100,bodytext,,
NULL,p94,1493,100,bodytext,,
NULL,p94,1494,100,bodytext,,
NULL,p94,1495,4,subhead,Tāvatiṃsadevaupamā,三十三天的譬喻
NULL,p94,1496,100,bodytext,,
NULL,p94,1497,4,subhead,Jaccandhaupamā,天生盲者的譬喻
NULL,p94,1498,100,bodytext,,
NULL,p94,1499,100,bodytext,,
NULL,p94,1500,100,bodytext,,
NULL,p94,1501,4,subhead,Gabbhinīupamā,孕妇的譬喻
NULL,p94,1502,100,bodytext,,
NULL,p94,1503,100,bodytext,,
NULL,p94,1504,100,bodytext,,
NULL,p94,1505,4,subhead,Supinakaupamā,梦的譬喻
NULL,p94,1506,100,bodytext,,
NULL,p94,1507,100,bodytext,,
NULL,p94,1508,4,subhead,Santattaayoguḷaupamā,晒热铁球的譬喻
NULL,p94,1509,100,bodytext,,
NULL,p94,1510,100,bodytext,,
NULL,p94,1511,4,subhead,Saṅkhadhamaupamā,吹法螺者的譬喻
NULL,p94,1512,100,bodytext,,
NULL,p94,1513,100,bodytext,,
NULL,p94,1514,100,bodytext,,
NULL,p94,1515,4,subhead,Aggikajaṭilaupamā,结发拜火者的譬喻
NULL,p94,1516,100,bodytext,,
NULL,p94,1517,100,bodytext,,
NULL,p94,1518,100,bodytext,,
NULL,p94,1519,100,bodytext,,
NULL,p94,1520,4,subhead,Dve satthavāhaupamā,二位商队主的譬喻
NULL,p94,1521,100,bodytext,,
NULL,p94,1522,100,bodytext,,
NULL,p94,1523,100,bodytext,,
NULL,p94,1524,100,bodytext,,
NULL,p94,1525,100,bodytext,,
NULL,p94,1526,100,bodytext,,
NULL,p94,1527,4,subhead,Gūthabhārikaupamā,担粪者的譬喻
NULL,p94,1528,100,bodytext,,
NULL,p94,1529,100,bodytext,,
NULL,p94,1530,4,subhead,Akkhadhuttakaupamā,赌徒的譬喻
NULL,p94,1531,100,bodytext,,
NULL,p94,1532,100,gatha1,,
NULL,p94,1533,100,gathalast,,
NULL,p94,1534,100,bodytext,,
NULL,p94,1535,100,bodytext,,
NULL,p94,1536,4,subhead,Sāṇabhārikaupamā,担麻者的譬喻
NULL,p94,1537,100,bodytext,,
NULL,p94,1538,100,bodytext,,
NULL,p94,1539,100,bodytext,,
NULL,p94,1540,100,bodytext,,
NULL,p94,1541,4,subhead,Saraṇagamanaṃ,归依
NULL,p94,1542,100,bodytext,,
NULL,p94,1543,100,bodytext,,
NULL,p94,1544,4,subhead,Yaññakathā,牲祭的谈说
NULL,p94,1545,100,bodytext,,
NULL,p94,1546,100,bodytext,,
NULL,p94,1547,4,subhead,Uttaramāṇavavatthu,更优秀的青年徒弟之事
NULL,p94,1548,100,bodytext,,
NULL,p94,1549,100,bodytext,,
NULL,p94,1550,4,subhead,Pāyāsidevaputto,波亚西天子
NULL,p94,1551,100,bodytext,,
NULL,p94,1552,100,bodytext,,
NULL,p94,1553,100,centered,,
NULL,p94,1554,100,centered,,
NULL,p94,1555,100,bodytext,,
NULL,p94,1556,100,gatha1,,
NULL,p94,1557,100,gatha2,,
NULL,p94,1558,100,gathalast,,
NULL,p94,1559,100,centered,,
