id,word,type,grammar,parent,mean,note,factors,factormean,status,confidence,strlen,source,language
6883,kuppana,.n:base.,.nt.,,激动$忿怒$扰乱,,,,1,100,7,_PEPER_RICH_,zh-hans
4054,kuppati,.v:base.,,,$生气$激动$改变,,(kup使激动+ya,,1,100,7,_PEPER_RICH_,zh-hans
18910,kuppi,.v.,.aor.,kuppati,,,,,1,100,5,_PEPER_RICH_,zh-hans
8407,kupurisa,.n:base.,.m.,,坏人,,,,1,100,8,_PEPER_RICH_,zh-hans
6884,kura,.n:base.,.nt.,,饭,,,,1,100,4,_PEPER_RICH_,zh-hans
8409,kurara,.n:base.,.m.,,鹗鸟$osprey,$背部褐色$头、颈和腹部白色$性凶猛$在树上或岩 石上筑巢$常在水面上飞翔$吃鱼类$通称鱼鹰,,,1,100,6,_PEPER_RICH_,zh-hans
8408,kuraṇḍaka,.n:base.,.m.,,苋属植物,$几种生长强壮的杂草植物中的任何一种$例：几种苋属$amaranthus$植物中的任何一种〔如：反枝苋 a$retroflexus 和绿穗苋 a$hybridus〕$有时作调味植物$其种子可食$已在局部地区栽培$能产生一种重要的引起过敏症花粉热的花粉,,,1,100,9,_PEPER_RICH_,zh-hans
6885,kururaṭṭha,.n:base.,.nt.,,俱卢$kuru$国$在北印度,,,,1,100,10,_PEPER_RICH_,zh-hans
8410,kuruṅga,.n:base.,.m.,,一种羚羊$antelope,,,,1,100,7,_PEPER_RICH_,zh-hans
1626,kurūra,.adj:base.,,,残酷的$凶猛的,,,,1,100,6,_PEPER_RICH_,zh-hans
8411,kusa,.n:base.,.m.,,很多$亚香茅,亚洲热带的一种草$cymbopogon nardus$〔香茅属〕$长有蓝绿色、柠檬香味的叶子和香精油$、香茅草、吉祥草,,,1,100,4,_PEPER_RICH_,zh-hans
15909,kusacīra,.n:base.,.nt.,,以香茅草制成的衣服,,kusa,,1,100,8,_PEPER_RICH_,zh-hans
15910,kusagga,.n:base.,.nt.,,香茅(锋利如刀锋)的叶缘,,kusa,,1,100,7,_PEPER_RICH_,zh-hans
6886,kusala,.n:base.,.nt.,,善$好行动$功绩$德行,,,,1,100,6,_PEPER_RICH_,zh-hans
15374,kusala,.adj:base.,,,聪明的,,,,1,100,6,_PEPER_RICH_,zh-hans
18002,kusalacetanā,.n:base.,.f.,,善意$好的念头$正确的意志,,kusala,,1,100,12,_PEPER_RICH_,zh-hans
17054,kusaladhamma,.n:base.,.m.,,善法,,kusala,,1,100,12,_PEPER_RICH_,zh-hans
15911,kusalakamma,.n:base.,.nt.,,善业$正确的行为,,kusala,,1,100,11,_PEPER_RICH_,zh-hans
9664,kusalatā,.n:base.,.f.,,聪明$灵巧$成就,,,,1,100,8,_PEPER_RICH_,zh-hans
17055,kusalavipāka,.n:base.,.m.,,善异熟$善报$好行动的结果,,kusala,,1,100,12,_PEPER_RICH_,zh-hans
17056,kusapāta,.n:base.,.m.,,香茅签的铸造,,kusa,,1,100,8,_PEPER_RICH_,zh-hans
9665,kusinārā,.n:base.,.f.,,拘尸那罗$马拉$malla$的主要城市,,,,1,100,8,_PEPER_RICH_,zh-hans
8412,kusubbha,.n:base.,.m.,,小坑,,,,1,100,8,_PEPER_RICH_,zh-hans
6887,kusuma,.n:base.,.nt.,,$任何一种的$花,,,,1,100,6,_PEPER_RICH_,zh-hans
8414,kusumbha,.n:base.,.m.,,红花$saf~flower$旧大陆的一种草本$carthamus tinctorius$像一种蓟$为其油广泛栽培$有大的鲜红色或桔黄色头状花〔用於制造染料$现今主要在东方用於染丝和棉$成浅红色〕,,,,1,100,8,_PEPER_RICH_,zh-hans
1628,kusumita,.adj:base.,,,在花中$(花)盛开的,,,,1,100,8,_PEPER_RICH_,zh-hans
1627,kusīta,.adj:base.,,,懒惰的,,,,1,100,6,_PEPER_RICH_,zh-hans
8413,kusūla,.n:base.,.m.,,谷仓,,,,1,100,6,_PEPER_RICH_,zh-hans
874,kuthita,.adj:base.,.pp.,,已沸腾$已很热,,,,1,100,7,_PEPER_RICH_,zh-hans
5726,kuto,.adv.,,(ku的离格),从哪里(来)?$从何处(来)?,,,,1,100,4,_PEPER_RICH_,zh-hans
6889,kutta,.n:base.,.nt.,,行为$女子$玩弄男人$卖弄风骚$撒娇$献媚,,,,1,100,5,_PEPER_RICH_,zh-hans
6890,kuttaka,.n:base.,.nt.,,$够 12 个女人跳舞的$大地毯,,,,1,100,7,_PEPER_RICH_,zh-hans
5727,kuttha,.adv.,,,哪里? 在何处?,,,,1,100,6,_PEPER_RICH_,zh-hans
6891,kutūhala,.n:base.,.nt.,,刺激$tumult$excitement$,,,,1,100,8,_PEPER_RICH_,zh-hans
6893,kuvalaya,.n:base.,.nt.,,睡莲$water lily,,,,1,100,8,_PEPER_RICH_,zh-hans
8416,kuvera,.n:base.,.m.,,俱吠罗$鸠鞞罗$统治北方的神名$夜叉王,,,,1,100,6,_PEPER_RICH_,zh-hans
8399,kuñcanāda,.n:base.,.m.,,$象所发出的$尖锐的叫声,,,,1,100,9,_PEPER_RICH_,zh-hans
11887,kuñcika,.n:base.,.nt.,,钥匙,,,,1,100,7,_PEPER_RICH_,zh-hans
15908,kuñcikavivara,.n:base.,.nt.,,钥匙孔,,kuñcikā,,1,100,13,_PEPER_RICH_,zh-hans
9661,kuñcikā,.n:base.,.f.,,钥匙,,,,1,100,7,_PEPER_RICH_,zh-hans
2944,kuñcita,.adj:base.,.pp.,"kuñcati ",已弯曲$已弄卷$,,,,1,100,7,_PEPER_RICH_,zh-hans
6881,kuñja,.n:base.,.nt.,,峡谷$两边有树的$小谷,,,,1,100,5,_PEPER_RICH_,zh-hans
8378,kuḍumala,.n:base.,.m.,,蓓蕾$an opening bud,,,,1,100,8,_PEPER_RICH_,zh-hans
12443,kuḍuva,,,,谷嘟哇$谷粒或液体的衡量$4 谷嘟哇 #= 1 粑铊,,,,1,100,6,_PEPER_RICH_,zh-hans
5992,kuḍḍa,.n:base.,.nt.,,墙壁$a wall built of wattle and daub,,,,1,100,5,_PEPER_RICH_,zh-hans
6882,kuṅkuma,.n:base.,.nt.,,$藏红花$saffron番红花$乾藏红花粉$用於食品上色和调味的$金黄色$桔黄色,,,,1,100,7,_PEPER_RICH_,zh-hans
8398,kuṇapa,.n:base.,.m.,,屍体$一件可厌的东西$a corpse$carcase,,,,1,100,6,_PEPER_RICH_,zh-hans
17053,kuṇapagandha,.n:base.,.m.,,腐屍的味道,,kuṇapa,,1,100,12,_PEPER_RICH_,zh-hans
8401,kuṇjara,.n:base.,.m.,,象,,,,1,100,7,_PEPER_RICH_,zh-hans
8397,kuṇāla,.n:base.,.m.,,印度的杜鹃鸟$布谷鸟cuckoo,,,,1,100,6,_PEPER_RICH_,zh-hans
8400,kuṇī,.n:base.,.m.,,跛子,$deformed$paralysed$orig$bent$crooked$cp$kuṇa$only of the arm,,,1,100,4,_PEPER_RICH_,zh-hans
1624,kuṇḍa,.adj:base.,,,卷曲的,(bent$crooked),,,1,100,5,_PEPER_RICH_,zh-hans
6880,kuṇḍaka,.n:base.,.nt.,,粉$谷粒壳内的粉,,,,1,100,7,_PEPER_RICH_,zh-hans
19604,kuṇḍalakesa,.adj:base.,,,卷发,,kuṇḍala,,1,100,11,_PEPER_RICH_,zh-hans
19605,kuṇḍalāvatta,.adj:base.,,,卷曲的(如发条),,kuṇḍala,,1,100,12,_PEPER_RICH_,zh-hans
78,kuṇḍalī,.adj:base.,.fr.,kuṇḍala,有耳环的$有卷曲物的,(wearing earrings ),,,1,100,7,_PEPER_RICH_,zh-hans
10994,kuṇḍikā,.n:base.,.f.,,$带柄和倾口的$大水罐$水壶,,,,1,100,7,_PEPER_RICH_,zh-hans
11765,kuṇḍī,.n:base.,.f.,,$带柄和倾口的$大水罐$水壶,,,,1,100,5,_PEPER_RICH_,zh-hans
12022,kuṇḍī,.n:base.,.f.,,$带柄和倾口的$大水罐$水壶,,,,1,100,5,_PEPER_RICH_,zh-hans
623,kuṇṭha,.adj:base.,,,钝的,,,,1,100,6,_PEPER_RICH_,zh-hans
18909,kuṇṭhesi,.v.,.aor.,kuṇṭheti,,,,,1,100,8,_PEPER_RICH_,zh-hans
4053,kuṇṭheti,.v:base.,,,使钝化$使弯曲$使跛足,,(kuṇṭh +e),,1,100,8,_PEPER_RICH_,zh-hans
18447,kuṇṭhita,.adj:base.,.pp.,kuṇṭheti,,,,,1,100,8,_PEPER_RICH_,zh-hans
10158,kuṭa,.n:base.,.m.$.nt.,,水壶,,,,1,100,4,_PEPER_RICH_,zh-hans
8415,kuṭaja,.n:base.,.m.,,一种药草—特利切里树皮$tellicherry bark$东印度群岛的几种夹竹桃科乔木〔如：抗痢木 Wrightia zeylandica 和止泻木 holarrhena antidysenterica〕的苦树皮$特用於民间医学作为治痢剂,,,,1,100,6,_PEPER_RICH_,zh-hans
5804,kuṭhārī,.n:base.,.f.,,斧头$an axe$a hatchet,,,,1,100,7,_PEPER_RICH_,zh-hans
1630,kuṭila,.adj:base.,,,弯曲$弯曲的,(bent$crooked),,,1,100,6,_PEPER_RICH_,zh-hans
18003,kuṭilatā,.n:base.,.f.,,弯曲性$不正当,,kuṭila,,1,100,8,_PEPER_RICH_,zh-hans
11767,kuṭimbika,.n:base.,.m.,,地主$一家之主$家长$a man of property$a landlord$the head of a family,,,,1,100,9,_PEPER_RICH_,zh-hans
12024,kuṭimbika,.n:base.,.m.,,地主$一家之主$家长$a man of property$a landlord$the head of a family,,,,1,100,9,_PEPER_RICH_,zh-hans
6892,kuṭumba,.n:base.,.nt.,,家庭$family property &and estates,,,,1,100,7,_PEPER_RICH_,zh-hans
10996,kuṭumbika,.n:base.,.m.,,地主$一家之主$家长$a man of property$a landlord$the head of a family,,,,1,100,9,_PEPER_RICH_,zh-hans
5805,kuṭī,.n:base.,.f.,,小屋$寮房$僧寮$茅篷$孤邸$any single~roomed abode$a hut$cabin$cot$shed,,,,1,100,4,_PEPER_RICH_,zh-hans
11160,kuṭṭha,.n:base.,.nt.,,$麻疯病$leprosy$台语︰thai2 ko pinn7$太膏病,,,,1,100,6,_PEPER_RICH_,zh-hans
12477,kuṭṭha,,,,闭鞘姜属植物,$一种芬香的植物$costus speciosus$j$vi$537$) 一年生草本植物$本植物原产於克什米尔$所产的芳香油用於制造香料$香囊和用於保存毛皮),,,1,100,6,_PEPER_RICH_,zh-hans
10294,kuṭṭhī,.n:base.,.m.,,麻疯病患者$a leper$m$i$506$in simile,,,,1,100,6,_PEPER_RICH_,zh-hans
5560,kva,.ind.,,,哪里?  kvaci,,,,1,100,3,_PEPER_RICH_,zh-hans
5619,kvaci,.ind.,,kva,$某处,,,,1,100,5,_PEPER_RICH_,zh-hans
8256,kāca,.n:base.,.m.,,玻璃$水晶,,,,1,100,4,_PEPER_RICH_,zh-hans
19500,kācamaya,.adj:base.,,,玻璃制的,,kāca,,1,100,8,_PEPER_RICH_,zh-hans
16952,kācamaṇi,.n:base.,.m.,,水晶,,kāca,,1,100,8,_PEPER_RICH_,zh-hans
16953,kācatumba,.n:base.,.m.,,玻璃瓶,,kāca,,1,100,9,_PEPER_RICH_,zh-hans
8260,kādamba,.n:base.,.m.,,一种灰翅膀的鹅,,,,1,100,7,_PEPER_RICH_,zh-hans
8262,kāja,.n:base.,.m.,,扁担,,,,1,100,4,_PEPER_RICH_,zh-hans
16956,kājahāraka,.n:base.,.m.,,挑担者,,kāja,,1,100,10,_PEPER_RICH_,zh-hans
8263,kāka,.n:base.,.m.,,乌鸦$“乌鸦反哺”是指‘寒鸦’$jackdaw$不过牠也有偷窃的坏行为,,,,1,100,4,_PEPER_RICH_,zh-hans
20396,kākacchamāna,.adj:base.,.prp.,kākacchati,,,,,1,100,12,_PEPER_RICH_,zh-hans
3999,kākacchati,.v:base.,,,$打鼾,,(kas+cha,,1,100,10,_PEPER_RICH_,zh-hans
18864,kākacchi,.v.,.aor.,kākacchati,,,,,1,100,8,_PEPER_RICH_,zh-hans
19502,kākapeyya,.adj:base.,,,满至河岸,(乌鸦能轻易地饮到河水),kāka,,1,100,9,_PEPER_RICH_,zh-hans
1554,kākassara,.adj:base.,,,声如鸦音,,,,1,100,9,_PEPER_RICH_,zh-hans
1555,kākasūra,.adj:base.,,,似乌鸦一般的聪明$不知羞耻的人,,,,1,100,8,_PEPER_RICH_,zh-hans
19503,kākavaṇṇa,.adj:base.,,,乌鸦的顔色,(即：黑色)$锡兰的一位国王名字,kāka,,1,100,9,_PEPER_RICH_,zh-hans
9612,kākaṇikā,.n:base.,.f.,,非常低值的硬币$如：farthing英国古便士,,,,1,100,8,_PEPER_RICH_,zh-hans
8265,kākola,.n:base.,.m.,,渡鸦$raven$一种大的亮黑色的鸟$corvus corax$体型比普通乌鸦大$是杂食性$它的行为显著聪明和有害$喉部有窄和变尖的羽毛,,,,1,100,6,_PEPER_RICH_,zh-hans
9613,kākī,.n:base.,.f.,,雌乌鸦,,,,1,100,4,_PEPER_RICH_,zh-hans
11590,kāla,.n:base.,.m.,,暗$dark$黑$black,,,,1,100,4,_PEPER_RICH_,zh-hans
11604,kāla,.n:base.,.m.,,时间,,,,1,100,4,_PEPER_RICH_,zh-hans
18425,kālakata,.adj:base.,.pp.,kāla,作古,,,,1,100,8,_PEPER_RICH_,zh-hans
16960,kālakaṇṇī,.n:base.,.m.,,不幸的人$可怜的人,,kāla,,1,100,9,_PEPER_RICH_,zh-hans
17952,kālakiriyā,.n:base.,.f.,,死期到$时间用完,,kāla,,1,100,10,_PEPER_RICH_,zh-hans
6797,kālantara,.n:base.,.nt.,,间隔$时期,,,,1,100,9,_PEPER_RICH_,zh-hans
15816,kālapavedana,.n:base.,.nt.,,时间的公告,,kāla,,1,100,12,_PEPER_RICH_,zh-hans
19507,kālavādī,.adj:base.,,,在适当的时间说,,kāla,,1,100,8,_PEPER_RICH_,zh-hans
1559,kālaññū,.adj:base.,,,知时的人$知晓适当时间的人,,,,1,100,7,_PEPER_RICH_,zh-hans
1560,kālika,.adj:base.,,,当时的,,,,1,100,6,_PEPER_RICH_,zh-hans
8275,kāliṅga,.n:base.,.m.,,迦陵伽$在东印度一个国名,,,,1,100,7,_PEPER_RICH_,zh-hans
6805,kālusiya,.n:base.,.nt.,,污垢$阴暗,,,,1,100,8,_PEPER_RICH_,zh-hans
11480,kālāma,.n:base.,.m.,,迦摩罗人,,,,1,100,6,_PEPER_RICH_,zh-hans
12324,kālānusāri,,,,$黑栴香,,,,1,100,10,_PEPER_RICH_,zh-hans
6802,kālīya,.n:base.,.nt.,,一种$有光泽的$沉香木$gallochum,,,,1,100,6,_PEPER_RICH_,zh-hans
10379,kāma,.n:base.,.m.$.nt.,,$贪欲$性爱$想要$不一定是贪$快乐$乐趣$官能享乐的对象,(cp. vedic kāma),,,1,100,4,_PEPER_RICH_,zh-hans
19514,kāmabhogī,.adj:base.,,,享受的财物,,kāma,,1,100,9,_PEPER_RICH_,zh-hans
8277,kāmacchanda,.n:base.,.m.,,激情$官能享受的刺激,,,,1,100,11,_PEPER_RICH_,zh-hans
16967,kāmacchanda,.n:base.,.m.,,激情$官能享受的刺激,,kāma,,1,100,11,_PEPER_RICH_,zh-hans
9617,kāmadhātu,.n:base.,.f.,,情欲世界,,,,1,100,9,_PEPER_RICH_,zh-hans
17954,kāmadhātu,.n:base.,.f.,,情欲世界,,kāma,,1,100,9,_PEPER_RICH_,zh-hans
16968,kāmagedha,.n:base.,.m.,,执情$执著於官能享受,,kāma,,1,100,9,_PEPER_RICH_,zh-hans
16969,kāmaguṇa,.n:base.,.m.,,情欲$官能上的享受,,kāma,,1,100,8,_PEPER_RICH_,zh-hans
16970,kāmaloka,.n:base.,.m.,,情欲世界,,kāma,,1,100,8,_PEPER_RICH_,zh-hans
17955,kāmamucchā,.n:base.,.f.,,官能上的麻木,,kāma,,1,100,10,_PEPER_RICH_,zh-hans
16973,kāmapariḷāha,.n:base.,.m.,,灼热的情感,,kāma,,1,100,12,_PEPER_RICH_,zh-hans
16971,kāmapaṅka,.n:base.,.m.,,贪欲的泥沼,,kāma,,1,100,9,_PEPER_RICH_,zh-hans
16972,kāmapaṅkabhava,.n:base.,.m.,,欲界,,kāma,,1,100,14,_PEPER_RICH_,zh-hans
17956,kāmarati,.n:base.,.f.,,好色$情痴$多情的享乐,,kāma,,1,100,8,_PEPER_RICH_,zh-hans
16974,kāmarāga,.n:base.,.m.,,激情,,kāma,,1,100,8,_PEPER_RICH_,zh-hans
15821,kāmasaññojana,.n:base.,.nt.,,情欲的妨害,,kāma,,1,100,13,_PEPER_RICH_,zh-hans
16975,kāmasaṅkappa,.n:base.,.m.,,情欲的抱负,,kāma,,1,100,12,_PEPER_RICH_,zh-hans
17957,kāmasevanā,.n:base.,.f.,,(沉溺於)行房,,kāma,,1,100,10,_PEPER_RICH_,zh-hans
15822,kāmasukha,.n:base.,.nt.,,情欲的快乐,,kāma,,1,100,9,_PEPER_RICH_,zh-hans
17958,kāmataṇhā,.n:base.,.f.,,恋情$对官能享受之渴望,,kāma,,1,100,9,_PEPER_RICH_,zh-hans
9619,kāmatā,.n:base.,.f.,,渴望$志愿,,,,1,100,6,_PEPER_RICH_,zh-hans
16976,kāmavitakka,.n:base.,.m.,,欲寻$情欲的思绪,,kāma,,1,100,11,_PEPER_RICH_,zh-hans
18865,kāmesi,.v.,.aor.,kāmeti,,,,,1,100,6,_PEPER_RICH_,zh-hans
818,kāmetabba,.adj:base.,.fpp.,,令人想要的,,,,1,100,9,_PEPER_RICH_,zh-hans
4002,kāmeti,.v:base.,,,渴望$需要,,(kam+e),,1,100,6,_PEPER_RICH_,zh-hans
18426,kāmita,.adj:base.,.pp.,kāmeti,,,,,1,100,6,_PEPER_RICH_,zh-hans
1572,kāmuka,.adj:base.,,,好色的$淫荡的,,,,1,100,6,_PEPER_RICH_,zh-hans
19516,kāmāvacarika,.adj:base.,,,欲界的,,avacaraka,,1,100,12,_PEPER_RICH_,zh-hans
1563,kāmī,.adj:base.,,,是情欲的对象的人,,,,1,100,4,_PEPER_RICH_,zh-hans
6812,kānana,.n:base.,.nt.,,森林$小树林,,,,1,100,6,_PEPER_RICH_,zh-hans
1577,kāpilavatthava,.adj:base.,,,迦毘罗卫城,(kapilavatthu) 的,,,1,100,14,_PEPER_RICH_,zh-hans
1578,kāpotaka,.adj:base.,,,淡白色的,,,,1,100,8,_PEPER_RICH_,zh-hans
17968,kāpotikā,.n:base.,.f.,,一种(微红色的)酒,,kāpotaka,,1,100,8,_PEPER_RICH_,zh-hans
8306,kāpurisa,.n:base.,.m.,,可怜的人$可鄙的人,,,,1,100,8,_PEPER_RICH_,zh-hans
8307,kāra,.n:base.,.m.,,行为$服务$尊崇的行为,,,,1,100,4,_PEPER_RICH_,zh-hans
8310,kāraka,.n:base.,.m.,,作者$行为者$作事者,,,,1,100,6,_PEPER_RICH_,zh-hans
12563,kāraka,.n:base.,.nt.,,(在语法中的)句法,,,,1,100,6,_PEPER_RICH_,zh-hans
6819,kāraṇa,.n:base.,.nt.,,理由$原因$因素,,,,1,100,6,_PEPER_RICH_,zh-hans
16999,kāraṇika,.n:base.,.m.,,处罚者,,kāraṇā,,1,100,8,_PEPER_RICH_,zh-hans
9629,kāraṇā,.n:base.,.f.,,拷问$体罚,,,,1,100,6,_PEPER_RICH_,zh-hans
20400,kārenta,.adj:base.,.prp.,kāreti,,,,,1,100,7,_PEPER_RICH_,zh-hans
18875,kāresi,.v.,.aor.,kāreti,,,,,1,100,6,_PEPER_RICH_,zh-hans
4011,kāreti,.v.,.caus.,karoti,使做$使建立$使构造,,,,1,100,6,_PEPER_RICH_,zh-hans
20450,kāretvā,.v:ind.,.abs.,kāreti,,,,,1,100,7,_PEPER_RICH_,zh-hans
9630,kārikā,.n:base.,.f.,,注释,,,,1,100,6,_PEPER_RICH_,zh-hans
18430,kārita,.adj:base.,.pp.,kāreti,,,,,1,100,6,_PEPER_RICH_,zh-hans
11229,kāriy,.n:base.,.nt.,,责任$行动$应该被做的,,,,1,100,5,_PEPER_RICH_,zh-hans
12189,kāriy,.adj:base.,,,责任$行动$应该被做的,,,,1,100,5,_PEPER_RICH_,zh-hans
6821,kāruñña,.n:base.,.nt.,,同情,,,,1,100,7,_PEPER_RICH_,zh-hans
1584,kāruṇika,.adj:base.,,,怜悯,,,,1,100,8,_PEPER_RICH_,zh-hans
9627,kārā,.n:base.,.f.,,$监狱$监牢,,,,1,100,4,_PEPER_RICH_,zh-hans
1582,kārābhedaka,.adj:base.,,,逃狱者,,,,1,100,11,_PEPER_RICH_,zh-hans
6279,kārāghara,.n:base.,.nt.,,监狱$监牢,,,,1,100,9,_PEPER_RICH_,zh-hans
8313,kārāpaka,.n:base.,.m.,,计划者$谋士$发令的人,,,,1,100,8,_PEPER_RICH_,zh-hans
6820,kārāpana,.n:base.,.nt.,,令做$命令,,,,1,100,8,_PEPER_RICH_,zh-hans
18874,kārāpesi,.v.,.aor.,kārāpeti,,,,,1,100,8,_PEPER_RICH_,zh-hans
4010,kārāpeti,.v.,.caus.,karoti,被做,,,,1,100,8,_PEPER_RICH_,zh-hans
20449,kārāpetvā,.v:ind.,.abs.,kārāpeti,,,,,1,100,9,_PEPER_RICH_,zh-hans
17972,kārāpikā,.n:base.,.f.,,,,kārāpaka,,1,100,8,_PEPER_RICH_,zh-hans
18429,kārāpita,.adj:base.,.pp.,kārāpeti,,,,,1,100,8,_PEPER_RICH_,zh-hans
8318,kārī,.n:base.,.m.,,行为者,,,,1,100,4,_PEPER_RICH_,zh-hans
8319,kāsa,.n:base.,.m.,,$芦苇$reed﹐台语：菅芒kuann bang,,,,1,100,4,_PEPER_RICH_,zh-hans
10572,kāsi,.n:base.,.m.,,迦尸$国名$迦尸国为佛世时印度十六大国之一,,,,1,100,4,_PEPER_RICH_,zh-hans
19545,kāsika,.adj:base.,,,迦尸的$迦尸制造的,,kāsi,,1,100,6,_PEPER_RICH_,zh-hans
9632,kāsu,.n:base.,.f.,,坑,,,,1,100,4,_PEPER_RICH_,zh-hans
10982,kāsāya,.n:base.,.nt.,,黄袈裟,,,,1,100,6,_PEPER_RICH_,zh-hans
15367,kāsāya,.adj:base.,,,染以橘色的,,,,1,100,6,_PEPER_RICH_,zh-hans
923,kātabba,.adj:base.,.prp.,,应该被做,,,,1,100,7,_PEPER_RICH_,zh-hans
12567,kātabba,.n:base.,.nt.,,责任。,,,,1,100,7,_PEPER_RICH_,zh-hans
1588,kātara,.adj:base.,,,吝啬的$卑鄙的$悲惨的,,,,1,100,6,_PEPER_RICH_,zh-hans
1594,kātukāma,.adj:base.,,,想做,,,,1,100,8,_PEPER_RICH_,zh-hans
6830,kāveyya,.n:base.,.nt.,,诗,,,,1,100,7,_PEPER_RICH_,zh-hans
15860,kāyabala,.n:base.,.nt.,,体力,,kāya,,1,100,8,_PEPER_RICH_,zh-hans
15861,kāyabandhana,.n:base.,.nt.,,腰带,,kāya,,1,100,12,_PEPER_RICH_,zh-hans
6104,kāyabhāvanānuyogamanuyutta,.n:base.,.m.,,$具足於身修习之行,,(kāya身+bhāvanā修习+anuyoga练习,,1,100,26,_PEPER_RICH_,zh-hans
17009,kāyadaratha,.n:base.,.m.,,身体的苦恼,,kāya,,1,100,11,_PEPER_RICH_,zh-hans
17977,kāyadhātu,.n:base.,.f.,,(十八界中之)身界,,kāya,,1,100,9,_PEPER_RICH_,zh-hans
15862,kāyaduccarita,.n:base.,.nt.,,恶身行$坏行为,,kāya,,1,100,13,_PEPER_RICH_,zh-hans
15863,kāyadvāra,.n:base.,.nt.,,(三门中之)身门,,kāya,,1,100,9,_PEPER_RICH_,zh-hans
17010,kāyagantha,.n:base.,.m.,,身体的束缚,,kāya,,1,100,10,_PEPER_RICH_,zh-hans
19567,kāyagata,.adj:base.,,,与身体有关,,kāya,,1,100,8,_PEPER_RICH_,zh-hans
19568,kāyagutta,.adj:base.,,,保卫自己的身体$平稳的身体行动,,kāya,,1,100,9,_PEPER_RICH_,zh-hans
15436,kāyakamma,.n:base.,.nt.,,身业$身体的行动,,kāya,,1,100,9,_PEPER_RICH_,zh-hans
11485,kāyakammaññatā,.n:base.,.f.,,心所适业性$堪能$去除心所$cetasika$的不适业性$akammaññabhāva,,,,1,100,14,_PEPER_RICH_,zh-hans
17978,kāyakammaññatā,.n:base.,.f.,,身适业性,,kāya,,1,100,14,_PEPER_RICH_,zh-hans
11486,kāyalahutā,.n:base.,.f.,,心轻快性$去除心所$cetasika$的沉重$garubhāva,,,,1,100,10,_PEPER_RICH_,zh-hans
17979,kāyalahutā,.n:base.,.f.,,身轻快性,,kāya,,1,100,10,_PEPER_RICH_,zh-hans
11487,kāyamudutā,.n:base.,.f.,,心所柔软性$去除心所$cetasika$的僵硬性$thambha,,,,1,100,10,_PEPER_RICH_,zh-hans
17980,kāyamudutā,.n:base.,.f.,,身柔软性,,kāya,,1,100,10,_PEPER_RICH_,zh-hans
11488,kāyapaguññatā,.n:base.,.f.,,心所练达性$使心所$cetasika$健全,,,,1,100,13,_PEPER_RICH_,zh-hans
19569,kāyaparihārika,.adj:base.,,,看护著身体,,kāya,,1,100,14,_PEPER_RICH_,zh-hans
11489,kāyapassaddhi,.n:base.,.f.,,心所轻安$平静心所$cetasika$的不安$daratha,,,,1,100,13,_PEPER_RICH_,zh-hans
17981,kāyapassaddhi,.n:base.,.f.,,身轻安$感觉的安详,,kāya,,1,100,13,_PEPER_RICH_,zh-hans
17011,kāyapayoga,.n:base.,.m.,,借助於身体$靠身体,,kāya,,1,100,10,_PEPER_RICH_,zh-hans
19570,kāyapaṭibaddha,.adj:base.,,,以身体连接的,,kāya,,1,100,14,_PEPER_RICH_,zh-hans
15865,kāyappacālaka,.n:base.,.nt.,,摇晃身体,,pacālaka,,1,100,13,_PEPER_RICH_,zh-hans
20286,kāyappacālakaṃ,.adv.,,,摇摆身体地,,kāya,,1,100,14,_PEPER_RICH_,zh-hans
17012,kāyappakopa,.n:base.,.m.,,不当举止,,kāya,,1,100,11,_PEPER_RICH_,zh-hans
17013,kāyappasāda,.n:base.,.m.,,触觉感,,kāya,,1,100,11,_PEPER_RICH_,zh-hans
15864,kāyapāgabbhiya,.n:base.,.nt.,,无礼,,kāya,,1,100,14,_PEPER_RICH_,zh-hans
19571,kāyasakkhī,.adj:base.,,,(经过身体)他体悟最终的真理,,kāya,,1,100,10,_PEPER_RICH_,zh-hans
17015,kāyasamphassa,.n:base.,.m.,,身触$触觉感,,kāya,,1,100,13,_PEPER_RICH_,zh-hans
17017,kāyasamudaya,.n:base.,.m.,,身集,,(#=kāyassa samudaya),,1,100,12,_PEPER_RICH_,zh-hans
17014,kāyasamācāra,.n:base.,.m.,,正身行$正确的行为,,kāya,,1,100,12,_PEPER_RICH_,zh-hans
17016,kāyasaṃsagga,.n:base.,.m.,,身体的接触,,kāya,,1,100,12,_PEPER_RICH_,zh-hans
8333,kāyasaṅkhāra,.n:base.,.m.,,身行,,,,1,100,12,_PEPER_RICH_,zh-hans
17018,kāyasaṅkhāra,.n:base.,.m.,,身行,,kāya,,1,100,12,_PEPER_RICH_,zh-hans
15866,kāyasoceyya,.n:base.,.nt.,,身净$身体的纯净,,kāya,,1,100,11,_PEPER_RICH_,zh-hans
15867,kāyasucarita,.n:base.,.nt.,,善身行$好行为,,kāya,,1,100,12,_PEPER_RICH_,zh-hans
17019,kāyavaṅka,.n:base.,.m.,,不老实的行动,,kāya,,1,100,9,_PEPER_RICH_,zh-hans
15868,kāyaveyyāvacca,.n:base.,.nt.,,仆人的责任,,kāya,,1,100,14,_PEPER_RICH_,zh-hans
17020,kāyavikāra,.n:base.,.m.,,姿态,,kāya,,1,100,10,_PEPER_RICH_,zh-hans
17023,kāyaviveka,.n:base.,.m.,,身离$身体的隔离,,kāya,,1,100,10,_PEPER_RICH_,zh-hans
